method,seed_size,seed_undersample_state,random_state,minority_class_name,CatBoost_f1_minority,CatBoost_min_as_maj,CatBoost_maj_as_min,XGBoost_f1_minority,XGBoost_min_as_maj,XGBoost_maj_as_min,LightGBM_f1_minority,LightGBM_min_as_maj,LightGBM_maj_as_min,TabM_f1_minority,TabM_min_as_maj,TabM_maj_as_min
TabSyn,2,1,0,Brute Force -Web,0.3428571425721282,483,0,0.3130193903168215,496,0,0.18749999982952,546,0,0.3383356068121104,485,0
TabSyn,2,2,0,Brute Force -Web,0.5133819947486132,398,2,0.2029411762829714,540,2,0.5417661093867231,382,2,0.4252577316198818,444,2
TabSyn,2,3,0,Brute Force -Web,0.3428571425721282,483,0,0.3405994547573484,484,0,0.3405994547573484,484,0,0.3405994547573484,484,0
TabSyn,2,4,0,Brute Force -Web,0.414062499670583,450,0,0.3130193903168215,496,0,0.3199999997303172,493,0,0.3793103445159291,466,2
TabSyn,2,5,0,Brute Force -Web,0.5325301200899085,388,0,0.1955555553785415,543,0,0.1654135336798507,554,1,0.3401360541367615,484,1
TabSyn,2,6,0,Brute Force -Web,0.382470119211568,465,0,0.1116279068710005,573,0,0.1116279068710005,573,0,0.3423913040613369,483,1
TabSyn,2,7,0,Brute Force -Web,0.5602836875386131,372,0,0.395256916677863,459,0,0.3473541381109452,481,0,0.4844720493198441,414,1
TabSyn,2,8,0,Brute Force -Web,0.3374149657013948,485,2,0.2715700139047031,513,2,0.1288343557046228,567,1,0.3098201933711349,497,2
TabSyn,2,9,0,Brute Force -Web,0.609589040670709,342,0,0.3473541381109452,481,0,0.3803191486271609,466,0,0.3518267926725762,479,0
TabSyn,2,10,0,Brute Force -Web,0.5951557089231371,351,0,0.4774999996353093,418,0,0.4774999996353093,418,0,0.5902777773603476,354,0
TabSyn,2,11,0,Brute Force -Web,0.3451086953656774,482,0,0.3405994547573484,484,0,0.3405994547573484,484,0,0.3405994547573484,484,0
TabSyn,2,12,0,Brute Force -Web,0.2049780378735361,539,4,0.1232665638284809,569,0,0.0996884734224192,577,1,0.1598793361998139,556,1
TabSyn,2,13,0,Brute Force -Web,0.5999999995786207,348,0,0.5602836875386131,372,0,0.536057691914025,386,0,0.5902777773603476,354,0
TabSyn,2,14,0,Brute Force -Web,0.6299212594095817,329,0,0.3518267926725762,479,0,0.3292181067199557,489,0,0.3629032255084222,474,0
TabSyn,2,15,0,Brute Force -Web,0.3518267926725762,479,0,0.3356070938516812,486,1,0.3405994547573484,484,0,0.3473541381109452,481,0
TabSyn,2,16,0,Brute Force -Web,0.5055214720136519,403,0,0.336065573489978,486,0,0.1057542767268804,575,0,0.3803191486271609,466,0
TabSyn,2,17,0,Brute Force -Web,0.5823665889110766,358,2,0.4724999996353218,420,2,0.4705882349304402,421,2,0.4333333329898849,440,2
TabSyn,2,18,0,Brute Force -Web,0.3125864451000346,496,1,0.2941176468071346,504,0,0.3491204327267107,480,1,0.2909090906557308,505,2
TabSyn,2,19,0,Brute Force -Web,0.5951557089231371,351,0,0.4774999996353093,418,0,0.4794007486979851,417,0,0.5902777773603476,354,0
TabSyn,2,20,0,Brute Force -Web,0.4523506985052271,431,0,0.1982248518918411,542,0,0.1145510834829865,572,0,0.450381679039207,432,0
TabSyn,2,21,0,Brute Force -Web,0.4517766493939325,431,1,0.208516886741274,538,1,0.1570996977374202,557,1,0.4298584295183899,442,1
TabSyn,2,22,0,Brute Force -Web,0.5619834706689824,371,0,0.2114537443036736,537,0,0.0291262135634367,600,0,0.3451086953656774,482,0
TabSyn,2,23,0,Brute Force -Web,0.4263565888107185,444,0,0.0354838709327731,598,0,0.1601208457736649,556,0,0.3153526968289343,495,0
TabSyn,2,24,0,Brute Force -Web,0.3612217792381849,473,8,0.3464140727808453,481,2,0.1343511449071639,565,2,0.3324250678363897,487,3
TabSyn,5,0,0,Brute Force -Web,0.8066732085448124,195,2,0.7654822330275389,229,2,0.7617107938232296,232,2,0.8296438878664518,175,2
TabSyn,5,1,0,Brute Force -Web,0.7642276418017134,230,2,0.7704752270263904,225,2,0.8262548257676615,178,2,0.5824561399366862,357,0
TabSyn,5,2,0,Brute Force -Web,0.6383928567036233,320,4,0.6006904483682287,345,2,0.6221719452687853,331,3,0.6382978719028001,321,2
TabSyn,5,3,0,Brute Force -Web,0.6703176337252128,300,1,0.614857142429905,337,0,0.618885096271148,334,1,0.6488294309983408,315,0
TabSyn,5,4,0,Brute Force -Web,0.6412556049440769,320,0,0.4906600245350918,409,0,0.6258503397046293,330,0,0.6289592755855121,328,0
TabSyn,5,5,0,Brute Force -Web,0.7520491798555621,239,3,0.6352413014714396,323,2,0.6825568792875181,291,2,0.7463917521069018,244,2
TabSyn,5,6,0,Brute Force -Web,0.8385864369511215,167,2,0.7642276418017134,230,2,0.6181818177515805,334,2,0.5432692303722263,380,0
TabSyn,5,7,0,Brute Force -Web,0.6761177749046877,296,1,0.5923344943552389,351,0,0.5906976740009952,352,0,0.6659340654876706,303,1
TabSyn,5,8,0,Brute Force -Web,0.3743315504935371,466,2,0.3342465750595308,484,2,0.333789329400933,484,3,0.3721552875106889,467,2
TabSyn,5,9,0,Brute Force -Web,0.681127982194409,292,2,0.8864468859513008,122,2,0.778672031715642,219,1,0.6988210070458927,280,1
TabSyn,5,10,0,Brute Force -Web,0.6732240432670548,298,1,0.573443007814245,362,1,0.471032745229327,419,1,0.6600441496659551,307,1
TabSyn,5,11,0,Brute Force -Web,0.8243243238371633,179,3,0.7692307687549131,226,2,0.7679837887848125,227,2,0.6578073085271907,309,0
TabSyn,5,12,0,Brute Force -Web,0.6427771552174596,319,0,0.5824561399366862,357,0,0.6195899767919013,334,0,0.6305084741431083,327,0
TabSyn,5,13,0,Brute Force -Web,0.4254215301423757,442,1,0.3726541551900825,467,1,0.3527815465181334,476,1,0.3813333330220445,463,1
TabSyn,5,14,0,Brute Force -Web,0.7378238337281193,250,3,0.8374760989373778,168,2,0.8341323101539055,171,2,0.6810810806277424,291,4
TabSyn,5,15,0,Brute Force -Web,0.7352024917437394,252,3,0.6959314770588658,281,3,0.5575326211840388,371,2,0.7704752270263904,225,2
TabSyn,5,16,0,Brute Force -Web,0.6397306392941007,321,0,0.5085995082177918,399,1,0.3941798938607612,457,1,0.5784543321392044,359,1
TabSyn,5,17,0,Brute Force -Web,0.5967741931255441,347,3,0.5844004652408179,355,2,0.5827505823343385,356,2,0.6259887001318191,329,2
TabSyn,5,18,0,Brute Force -Web,0.4680851060153978,419,6,0.5844004652408179,355,2,0.5977011490011785,346,4,0.6228765567593951,331,2
TabSyn,5,19,0,Brute Force -Web,0.6615384610920758,305,3,0.5568720375084286,371,3,0.5331724965897552,385,2,0.581096849059352,357,2
TabSyn,5,20,0,Brute Force -Web,0.75918367299586,234,2,0.7438016524227938,246,2,0.6259887001318191,329,2,0.7948463820756502,205,2
TabSyn,5,21,0,Brute Force -Web,0.7904667323890621,208,3,0.5886442637750765,352,3,0.5844004652408179,355,2,0.699465240184099,279,2
TabSyn,5,22,0,Brute Force -Web,0.7632653056489129,232,0,0.6518353721954216,313,0,0.6903991365468499,286,1,0.7440414503084174,247,0
TabSyn,5,23,0,Brute Force -Web,0.6911447079695291,286,0,0.5939675169824451,350,0,0.4671717168111481,421,1,0.5939675169824451,350,0
TabSyn,5,24,0,Brute Force -Web,0.6732240432670548,298,1,0.446153845806075,432,0,0.2660944203694056,513,0,0.6473214281321747,316,0
TabSyn,2,0,0,Brute Force -XSS,0.6388059697106705,121,0,0.6223564950358248,125,0,0.6388059697106705,121,0,0.5384615380645956,144,0
TabSyn,2,1,0,Brute Force -XSS,0.7839999995191467,81,0,0.6468842725555389,119,0,0.6347305384850658,122,0,0.733333332864815,96,0
TabSyn,2,2,0,Brute Force -XSS,0.833759590302392,65,0,0.685878962081406,109,0,0.7298050134600135,97,0,0.8062827220276308,74,0
TabSyn,2,3,0,Brute Force -XSS,0.8247422675523435,68,0,0.6820809244020849,110,0,0.6468842725555389,119,0,0.7774798922819828,83,0
TabSyn,2,4,0,Brute Force -XSS,0.733333332864815,96,0,0.6508875735215853,118,0,0.6468842725555389,119,0,0.7262569827736337,98,0
TabSyn,2,5,0,Brute Force -XSS,0.5431309900162297,143,0,0.3943661968637175,172,0,0.6347305384850658,122,0,0.4999999996217105,152,0
TabSyn,2,6,0,Brute Force -XSS,0.733333332864815,96,0,0.4275862065574316,166,0,0.4275862065574316,166,0,0.7045454540850983,104,0
TabSyn,2,7,0,Brute Force -XSS,0.6369047614647463,121,1,0.6223564950358248,125,0,0.6388059697106705,121,0,0.6388059697106705,121,0
