method,seed_size,seed_undersample_state,random_state,minority_class_name,CatBoost_f1_minority,CatBoost_min_as_maj,CatBoost_maj_as_min,XGBoost_f1_minority,XGBoost_min_as_maj,XGBoost_maj_as_min,LightGBM_f1_minority,LightGBM_min_as_maj,LightGBM_maj_as_min,TabM_f1_minority,TabM_min_as_maj,TabM_maj_as_min
SMOTE,2,1,0,Brute Force -Web,0.3428571425721282,483,0,0.3337893294063675,487,0,0.3083333330716781,498,0,0.3405994547573484,484,0
SMOTE,2,2,0,Brute Force -Web,0.4149484532693929,448,6,0.345945945653634,481,3,0.3491204327267107,480,1,0.1845238093533384,547,1
SMOTE,2,3,0,Brute Force -Web,0.3428571425721282,483,0,0.3405994547573484,484,0,0.3405994547573484,484,0,0.3405994547573484,484,0
SMOTE,2,4,0,Brute Force -Web,0.3926218705645629,460,1,0.236994219441382,527,1,0.3931398413717566,460,0,0.3378746591170288,485,1
SMOTE,2,5,0,Brute Force -Web,0.4925742570532637,410,0,0.18749999982952,546,0,0.2322206093731686,529,0,0.4582278477468642,428,0
SMOTE,2,6,0,Brute Force -Web,0.3846153843037135,464,0,0.1259600613228378,568,1,0.1316998467345576,566,1,0.3575268814224152,476,2
SMOTE,2,7,0,Brute Force -Web,0.5804195800062513,360,0,0.3012552298688047,501,0,0.3518267926725762,479,0,0.5902777773603476,354,0
SMOTE,2,8,0,Brute Force -Web,0.3374149657013948,485,2,0.2666666664306544,515,2,0.2238372090983935,532,2,0.3191196696033935,493,2
SMOTE,2,9,0,Brute Force -Web,0.6268320176065452,331,0,0.3846153843037135,464,0,0.4869565213695274,413,0,0.4812967577380644,416,0
SMOTE,2,10,0,Brute Force -Web,0.4850746264970391,414,0,0.4774999996353093,418,0,0.4774999996353093,418,0,0.5919075140327682,353,0
SMOTE,2,11,0,Brute Force -Web,0.3428571425721282,483,0,0.3405994547573484,484,0,0.3405994547573484,484,0,0.3405994547573484,484,0
SMOTE,2,12,0,Brute Force -Web,0.1693907873459637,552,7,0.167414050658337,553,4,0.1701492535653241,552,4,0.1681681680111418,553,1
SMOTE,2,13,0,Brute Force -Web,0.5919075140327682,353,0,0.5585798812529085,373,0,0.4755944927527056,419,0,0.5919075140327682,353,0
SMOTE,2,14,0,Brute Force -Web,0.5218446598072244,394,0,0.3584905657425368,476,0,0.3694779113443761,471,0,0.516443361369614,397,0
SMOTE,2,15,0,Brute Force -Web,0.3518267926725762,479,0,0.3356070938516812,486,1,0.3401360541367615,484,1,0.3473541381109452,481,0
SMOTE,2,16,0,Brute Force -Web,0.4344473004300163,440,0,0.2796610167078066,510,0,0.1028037382199173,576,0,0.6048109961402754,345,0
SMOTE,2,17,0,Brute Force -Web,0.3423913040613369,483,1,0.4413265302643397,436,2,0.1901931647604635,545,0,0.5740956822011494,363,2
SMOTE,2,18,0,Brute Force -Web,0.1552238804310403,557,9,0.0508744037538475,593,4,0.0446570972327658,595,4,0.1593984960858838,556,3
SMOTE,2,19,0,Brute Force -Web,0.5036855033074301,404,0,0.4774999996353093,418,0,0.4812967577380644,416,0,0.5902777773603476,354,0
SMOTE,2,20,0,Brute Force -Web,0.445859872262456,434,1,0.267425319824471,515,0,0.3153526968289343,495,0,0.4667503133146286,423,2
SMOTE,2,21,0,Brute Force -Web,0.4398976978640217,437,1,0.205882352753551,539,1,0.1899109790536458,545,1,0.4263565888107185,444,0
SMOTE,2,22,0,Brute Force -Web,0.5091799261797932,401,0,0.2140762461425211,536,0,0.2845070420086848,508,0,0.6143344705627322,339,0
SMOTE,2,23,0,Brute Force -Web,0.511002444606085,400,0,0.0480769230298477,594,0,0.0818897637007328,583,0,0.5534441801209568,376,0
SMOTE,2,24,0,Brute Force -Web,0.0,609,4,0.3481781373580728,480,3,0.1253822628684127,568,4,0.0130505709494716,605,0
SMOTE,5,0,0,Brute Force -Web,0.6578073085271907,309,0,0.5939675169824451,350,0,0.5890570426564066,353,0,0.8066732085448124,195,2
SMOTE,5,1,0,Brute Force -Web,0.6496106780908659,314,1,0.635955055743795,323,1,0.6427771552174596,319,0,0.7267015702153165,259,2
SMOTE,5,2,0,Brute Force -Web,0.5988571424299416,344,7,0.6329966325601091,324,3,0.5754385960770534,360,3,0.4455825860787886,432,1
SMOTE,5,3,0,Brute Force -Web,0.6622516551847141,306,0,0.5988439302149166,347,0,0.6305084741431083,327,0,0.6651982374400435,304,0
SMOTE,5,4,0,Brute Force -Web,0.548502993612587,377,0,0.4259740256376725,442,0,0.5955967550844464,349,0,0.4218749996660156,444,0
SMOTE,5,5,0,Brute Force -Web,0.7247899155021581,261,1,0.6768226328464138,295,2,0.4981504311869805,404,3,0.4887780544922979,410,0
SMOTE,5,6,0,Brute Force -Web,0.6305084741431083,327,0,0.5923344943552389,351,0,0.4999999996237624,404,0,0.7092651752596025,273,0
SMOTE,5,7,0,Brute Force -Web,0.6211604091266604,333,0,0.5890570426564066,353,0,0.610091742693881,340,0,0.6503340752835154,314,0
SMOTE,5,8,0,Brute Force -Web,0.3518267926673465,476,3,0.3342465750595308,484,2,0.3342465750595308,484,2,0.352303522740535,476,2
SMOTE,5,9,0,Brute Force -Web,0.7412008276882407,248,2,0.6854663769883259,290,0,0.7466390894995278,245,0,0.6274065680844131,329,0
SMOTE,5,10,0,Brute Force -Web,0.6435754185557006,318,1,0.5585798812497993,370,3,0.4950495045742696,406,2,0.5707547165719118,364,0
SMOTE,5,11,0,Brute Force -Web,0.6211604091266604,333,0,0.7704752270263904,225,2,0.5502392340495867,376,0,0.6116838483712442,339,0
SMOTE,5,12,0,Brute Force -Web,0.6289592755855121,328,0,0.5432692303722263,380,0,0.4868913853982148,411,0,0.6052934403129823,343,0
